Company Name,Tag Line,Rating,Review Count,Website,Profile Url,Logo Url,Is Verified,Min Project Size,Hourly Rate,Employee Count,Location,Service Focus Percentages,Origin Search Url
Midas Tech,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=893106&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=893106&position=154&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fwww.midastech.ca,https://clutch.co/profile/midas-tech,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/6c32bd667b2c1c21420fce7c8ad00b05.jpg,false,$1.000+,$150 - $199 / hr,2 - 9,Richmond Hill. Canada,16.4/20 Reviews; 8.6/10 Clients & Experience; 5.3/10 Market Presence; 9.7 Other; 45% IT Managed Services; 55% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Cloud Forces,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1190978&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1190978&position=155&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.cloudforces.ca%2Fget-started%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/cloud-forces,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/1c93dba71a52d00b79a024df37e3fd46.png,false,$1.000+,$50 - $99 / hr,2 - 9,Toronto. Canada,16.4/20 Reviews; 7.5/10 Clients & Experience; 6.6/10 Market Presence; 9.6 Other; 40% IT Managed Services; 60% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Sure Systems,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2011433&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2011433&position=156&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fsuresystems.ca,https://clutch.co/profile/sure-systems,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/8566bf131385d5babd9a3216b09a483f.png,false,$1.000+,$150 - $199 / hr,10 - 49,Calgary. Canada,16.8/20 Reviews; 2.7/10 Clients & Experience; 5.5/10 Market Presence; 14.9 Other; 80% IT Managed Services; 20% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
PCX IT,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2411459&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2411459&position=157&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fpcxit.ca%2Fmanaged-it%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/pcx-it,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/774a9fe3b20800d6dd239e2f4374b569_44006033066a160ad879a0.png,false,Undisclosed,$50 - $99 / hr,2 - 9,Toronto. Canada,17.6/20 Reviews; 6.3/10 Clients & Experience; 5.4/10 Market Presence; 10.7 Other; 40% IT Managed Services; 60% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Digital Sky Solutions,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2209688&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2209688&position=158&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fdigitalskysolutions.com%2F,https://clutch.co/profile/digital-sky-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/848fa3955101904574b64d94b6dcb3cd.png,false,$1.000+,$100 - $149 / hr,10 - 49,Victoria. Canada,16.6/20 Reviews; 2.8/10 Clients & Experience; 5.5/10 Market Presence; 15.1 Other; 70% IT Managed Services; 30% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Simnet,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=972409&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=972409&position=159&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fwww.simnet.ca,https://clutch.co/profile/simnet,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/b8bae8525efc605cd032434dab0f66b3.jpeg,false,$50.000+,$300+ / hr,50 - 249,Whitby. Canada,16.2/20 Reviews; 8.1/10 Clients & Experience; 5.5/10 Market Presence; 10.3 Other; 20% IT Managed Services; 80% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Axamit,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2000030&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2000030&position=160&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Faxamit.com,https://clutch.co/profile/axamit-0,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/e6fc470e81aeaee504f30ef0a66a006d.png,false,$50.000+,$50 - $99 / hr,50 - 249,Montréal. Canada,16.4/20 Reviews; 10/10 Clients & Experience; 5.3/10 Market Presence; 8.3 Other; 10% IT Managed Services; 90% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
MYComputing,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1971881&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1971881&position=161&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.mycomputing.com%2Fcanadian-managed-it-services%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dca-it-services-msp,https://clutch.co/profile/mycomputing,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/4924681f50a306292bff73e0f464c895.png,false,$1.000+,$100 - $149 / hr,2 - 9,Surrey. Canada,16.2/20 Reviews; 5.5/10 Clients & Experience; 6.1/10 Market Presence; 12.1 Other; 40% IT Managed Services; 60% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
CloudOrbis,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1896167&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1896167&position=162&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.cloudorbis.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/cloudorbis,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/327e606581e0aacd0747c06b9c22c429.png,false,$1.000+,$100 - $149 / hr,2 - 9,Oakville. Canada,16.2/20 Reviews; 2.5/10 Clients & Experience; 6.9/10 Market Presence; 14.4 Other; 50% IT Managed Services; 50% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
247 Networks Ltd.,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1543238&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1543238&position=163&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.247networks.ca%2F,https://clutch.co/profile/247-networks-0,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/cadbe6e946c7d26320dac24760729a94.png,false,$5.000+,$150 - $199 / hr,10 - 49,Port Coquitlam. Canada,16.2/20 Reviews; 1/10 Clients & Experience; 5.2/10 Market Presence; 17.6 Other; 80% IT Managed Services; 20% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Line One Contact Centres Inc,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1660784&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1660784&position=164&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Flineone.ca,https://clutch.co/profile/line-one-contact-centres,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/a56bbffb3ba0ff57ab42aa2a5c96227d.png,false,$1.000+,Undisclosed,250 - 999,Calgary. Canada,14.2/20 Reviews; 7.2/10 Clients & Experience; 4.9/10 Market Presence; 13.7 Other; 20% IT Managed Services; 80% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
PlutoSec,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2479687&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Fpage%3D3%26related_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2479687&position=165&source=directory&trace_id=96c98c3dd945b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fplutosec.ca,https://clutch.co/profile/plutosec,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/ea3dc39ca0b2f6b5f17abddec1f0e9a4_36310857968665a36514be.png,false,$10.000+,Undisclosed,50 - 249,Toronto. Canada,20/20 Reviews; 4.4/10 Clients & Experience; 5.8/10 Market Presence; 9.8 Other; 10% IT Managed Services; 90% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Ferroque Systems Inc.,,,,,https://clutch.co/profile/ferroque-systems,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/1b8c97432f6163ac2d2321cf4a4f532c.jpeg,false,$10.000+,$200 - $300 / hr,10 - 49,Mississauga. Canada,20% IT Managed Services; 60% IT Strategy Consulting; 15% Cloud Consulting & SI; 5% Cybersecurity;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Direct Tec,,,,,https://clutch.co/profile/direct-tec,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/direct_tec.png,false,$5.000+,$100 - $149 / hr,10 - 49,Calgary. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Vertex Solutions Corporation,,,,,https://clutch.co/profile/vertex-solutions-corporation,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/aaeaaqaaaaaaaaxcaaaajdkwymvizgy1lwqwzmytngnkys04mgjmltq3nte4mdk4mtu5ng.png,false,$5.000+,$100 - $149 / hr,10 - 49,Vaughan. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
CloudOps,,,,,https://clutch.co/profile/cloudops,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/cloudops.png,false,$5.000+,$100 - $149 / hr,10 - 49,Montréal. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
GT Global Services,,,,,https://clutch.co/profile/gt-global-services,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/gt_global_services_logo.png,false,$5.000+,$100 - $149 / hr,10 - 49,Markham. Canada,50% IT Managed Services; 20% Cloud Consulting & SI; 15% IT Strategy Consulting; 15% Unified Communications Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Lexcom Systems Group,,,,,https://clutch.co/profile/lexcom-systems-group,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/lexcom_systems_group_inc.png,false,$5.000+,$100 - $149 / hr,10 - 49,Regina. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Noxent,,,,,https://clutch.co/profile/noxent,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/noxent.png,false,$5.000+,$100 - $149 / hr,10 - 49,Brossard. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
PureLogic IT Solutions,,,,,https://clutch.co/profile/purelogic-it-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/purelogic_it_solutions.png,false,$5.000+,$100 - $149 / hr,10 - 49,Ottawa. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
SourcetekIT,,,,,https://clutch.co/profile/sourcetekit,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/sourcetekit.png,false,$5.000+,$100 - $149 / hr,10 - 49,Toronto. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Stoneworks Technologies Inc.,,,,,https://clutch.co/profile/stoneworks-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/stoneworks_technologies_inc.png,false,$5.000+,$100 - $149 / hr,10 - 49,Ottawa. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Kilobytes Data Solutions Inc.,,,,,https://clutch.co/profile/kilobytes-data-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/kilobytes_data_solutions_inc._logo.png,false,$5.000+,$100 - $149 / hr,10 - 49,Vaughan. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Triware Technologies,,,,,https://clutch.co/profile/triware-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/triware_technologies.png,false,$5.000+,$100 - $149 / hr,10 - 49,St. John's. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Prophet Business Group,,,,,https://clutch.co/profile/prophet-business-group,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/e741de4e4e2d7e81d58d708ab7538a39.png,false,Undisclosed,Undisclosed,10 - 49,Winnipeg. Canada,50% IT Managed Services; 30% ERP Consulting and SI; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Dark Sector Technologies Inc.,,,,,https://clutch.co/profile/dark-sector-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/80c8ec66fcef8a40ca7d20e6f3c78fa6.png,false,$1.000+,$150 - $199 / hr,2 - 9,Sarnia. Canada,30% IT Managed Services; 30% Cybersecurity; 20% Other IT Consulting and SI; 10% Cloud Consulting & SI; 10% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
3 Tech Services,,,,,https://clutch.co/profile/3-tech-services,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/68736ce1a47f6f18d8d27c0febfeb76f.png,false,Undisclosed,Undisclosed,2 - 9,Aurora. Canada,30% IT Managed Services; 20% Unified Communications Consulting & SI; 10% Cloud Consulting & SI; 10% Cybersecurity; 10% IT Staff Augmentation; 10% IT Strategy Consulting; 10% Other IT Consulting and SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Ipseity Security Inc.,,,,,https://clutch.co/profile/ipseity-security,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/5ba4273839901fa2476c52473c97bbec.png,false,Undisclosed,Undisclosed,10 - 49,Pickering. Canada,20% IT Managed Services; 60% Cybersecurity; 10% Cloud Consulting & SI; 10% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
WorldPosta,,,,,https://clutch.co/profile/worldposta,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/e3013b11ee8469cb10826a2abdc63d4b_173714048266d857e769a38.png,false,$1.000+,$150 - $199 / hr,10 - 49,Toronto. Canada,20% IT Managed Services; 20% Cloud Consulting & SI; 20% Cybersecurity; 20% ERP Consulting and SI; 20% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
CGTECHS TECHNOLOGIES,,,,,https://clutch.co/profile/cgtechs-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/ff0f8bdc169ef7469845e6a78a33cdce_1977776245676c48b061ec7.png,false,$10.000+,$50 - $99 / hr,10 - 49,Laval. Canada,20% IT Managed Services; 20% Cloud Consulting & SI; 20% Cybersecurity; 20% IT Staff Augmentation; 20% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Convergine Corp.,,,,,https://clutch.co/profile/convergine-corp,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/17d33d1b248bb90cc7e9ee6dc0e4f817.png,false,$10.000+,$150 - $199 / hr,10 - 49,Markham. Canada,10% IT Managed Services; 40% Web Development; 15% E-Commerce Development; 15% Web Design; 10% Cloud Consulting & SI; 10% Low/No Code Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Joho TeK,,,,,https://clutch.co/profile/joho-tek,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/cd842846152a99cd5a66fad878a29e00.jpeg,false,$1.000+,$50 - $99 / hr,2 - 9,Richmond. Canada,15% IT Managed Services; 15% Business Consulting; 15% Cloud Consulting & SI; 15% Cybersecurity; 10% AI Development; 10% CRM Consulting and SI; 10% Corporate Training & Coaching; 10% Web Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Fusion Computing Limited - Managed IT Support Company Toronto,,,,,https://clutch.co/profile/fusion-computing-managed-it-support-company-toronto,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/fusion_computing_logo.png,false,Undisclosed,Undisclosed,10 - 49,Toronto. Canada,15% IT Managed Services; 40% IT Strategy Consulting; 25% Cloud Consulting & SI; 20% Cybersecurity;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
360 Visibility,,,,,https://clutch.co/profile/360-visibility,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/caac5cc5af7a86d760d544a0564f1c57.png,false,$10.000+,$100 - $149 / hr,10 - 49,Vaughan. Canada,15% IT Managed Services; 20% Cloud Consulting & SI; 20% ERP Consulting and SI; 20% IT Strategy Consulting; 15% Cybersecurity; 5% CRM Consulting and SI; 5% IT Staff Augmentation;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
ProServeIT Corporation,,,,,https://clutch.co/profile/proserveit-corporation,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/d76e9ea6831b02b5eec78be087640f18.png,false,Undisclosed,Undisclosed,50 - 249,Oakville. Canada,25% IT Managed Services; 25% Cybersecurity; 10% BI & Big Data Consulting & SI; 10% Cloud Consulting & SI; 10% Custom Software Development; 10% IT Strategy Consulting; 10% Other IT Consulting and SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Epic,,,,,https://clutch.co/profile/epic,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/epic_logo.png,false,$5.000+,$100 - $149 / hr,50 - 249,Winnipeg. Canada,40% IT Managed Services; 20% Cloud Consulting & SI; 20% IT Strategy Consulting; 10% Web Design; 10% Web Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Graycon IT,,,,,https://clutch.co/profile/graycon-it,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/graycon-it-logo.png,false,$5.000+,$100 - $149 / hr,50 - 249,Calgary. Canada,40% IT Managed Services; 20% Cloud Consulting & SI; 15% IT Strategy Consulting; 15% Unified Communications Consulting & SI; 10% IT Staff Augmentation;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Converge Technology Solutions Corp.,,,,,https://clutch.co/profile/converge-technology-solutions-corp,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/33d1bab6855c536ba3dbd2dc93972fd3_145491890567b9cb47c816d.jpg,false,Undisclosed,Undisclosed,1.000 - 9.999,Toronto. Canada,20% IT Managed Services; 20% AI Development; 20% Cloud Consulting & SI; 20% Cybersecurity; 20% Low/No Code Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
ATK Technologies,,,,,https://clutch.co/profile/atk-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/3f2de4968140efc06351c56a7736a5c1.png,false,$10.000+,$50 - $99 / hr,10 - 49,Laval. Canada,20% IT Managed Services; 20% Cloud Consulting & SI; 20% Custom Software Development; 20% Cybersecurity; 20% Unified Communications Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
VNEXT Group,,,,,https://clutch.co/profile/vnext-group,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/79120d7fa4bb84c6a18d1c8e8f6dd845.png,false,$5.000+,$150 - $199 / hr,10 - 49,Toronto. Canada,20% IT Managed Services; 20% Cloud Consulting & SI; 20% IT Strategy Consulting; 20% Other IT Consulting and SI; 20% Unified Communications Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Solution Shop Consulting Inc.,,,,,https://clutch.co/profile/solution-shop-consulting,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/9f0cf98a30f6fa7051755fc8b28d64f7.png,false,$50.000+,Undisclosed,10 - 49,Toronto. Canada,20% IT Managed Services; 40% Unified Communications Consulting & SI; 20% Cloud Consulting & SI; 10% CRM Consulting and SI; 10% Cybersecurity;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
